Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-09-27 00:00:12.179,78780A13450604000100ADA2030D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:04:12.289,78780A13450604000100AE90980D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:08:12.387,78780A13450604000100AF81110D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:12:12.505,78780A13450604000100B069670D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:16:12.593,78780A13450604000100B178EE0D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:20:12.686,78780A13450604000100B24A750D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:24:12.774,78780A13450604000100B35BFC0D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:28:12.856,78780A13450604000100B42F430D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:32:12.964,78780A13450604000100B53ECA0D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:36:14.153,78780A13450604000100B60C510D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:37:37.110,78782F3219091B032513CA0337A1B8057D6DB800180002D406C4AF0AAF7C150000000086C9DC04D8000D5F70422D00B70C3D0D0A,GT06,Alarm,2D00,N/A
2025-09-27 00:40:13.665,78780A13450604000100B8E52F0D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:44:13.289,78780A13450604000100B9F4A60D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:48:13.392,78780A13450604000100BAC63D0D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:52:13.473,78780A13450604000100BBD7B40D0A,GT06,Heartbeat,0100,N/A
2025-09-27 00:56:13.567,78780A13450604000100BCA30B0D0A,GT06,Heartbeat,0100,N/A
2025-09-27 01:00:13.663,78780A13450604000100BDB2820D0A,GT06,Heartbeat,0100,N/A
2025-09-27 01:04:13.760,78780A13450604000100BE80190D0A,GT06,Heartbeat,0100,N/A
2025-09-27 01:08:13.856,78780A13450604000100BF91900D0A,GT06,Heartbeat,0100,N/A
2025-09-27 01:12:13.952,78780A13450604000100C01AE00D0A,GT06,Heartbeat,0100,N/A
2025-09-27 01:16:14.043,78780A13450604000100C10B690D0A,GT06,Heartbeat,0100,N/A
2025-09-27 01:20:14.165,78780A13450604000100C239F20D0A,GT06,Heartbeat,0100,N/A
