Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-10-01 10:42:06.732,78782916190A010D2931CA02607424055BC8200018FC0802D40AC5B6C09815470604FE0100F3C19001758CC40D0A,GT06,GPS Location,9001,N/A
2025-10-01 10:42:07.625,78780A1347060400010176E43E0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:42:09.632,78780A13460604000101776A620D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:42:22.715,78780A130606040001017855930D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:45:07.598,78782F32190A010D2D05CB0260777C055BF3C01A98A802D40AC5B60DC0981501000000F3C5780596001E168E422D0179F3F70D0A,GT06,Alarm,2D01,N/A
2025-10-01 10:45:50.821,78782916190A010D2D31C902607CA8055BF7D80018C80802D40AC5B6C09815440604FF0100F3C5DC017AEAB90D0A,GT06,GPS Location,DC01,N/A
2025-10-01 10:45:51.707,78780A134406040001017B97B50D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:46:23.235,78780A134406040001017CE30A0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:46:49.827,78782F32190A010D2E31C902607CA8055BF7D80018C802D40AC5B60DC0981500000000F3C5DC050A001E16BA422D017D77A10D0A,GT06,Alarm,2D01,N/A
2025-10-01 10:48:50.840,78780A134506040001017E5FCD0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:49:23.891,78782916190A010D3116C902607CA8055BF7D80018C80802D40AC5B6C09815470604FE0100F3C5DC017FA3E20D0A,GT06,GPS Location,DC01,N/A
2025-10-01 10:49:24.789,78780A134706040001018076870D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:49:26.814,78780A1346060400010181F8DB0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:50:23.022,78780A1346060400010182CA400D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:52:23.988,78782F32190A010D3416CA02606BC8055BD26014988002D40AC5B60DC0981501000000F3C9600596001E176E422D018312CA0D0A,GT06,Alarm,2D01,N/A
2025-10-01 10:53:56.013,78782916190A010D3537CA026073B0055BC7E00018FC0802D40AC5B6C09815440604FF0100F3CA2801841DFF0D0A,GT06,GPS Location,2801,N/A
2025-10-01 10:53:56.898,78780A134406040001018589440D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:54:23.014,78780A1344060400010186BBDF0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:54:55.231,78782F32190A010D3636CA026073B0055BC7E00018FC02D40AC5B60DC0981500000000F3CA28050A001E17CA422D018772B30D0A,GT06,Alarm,2D01,N/A
2025-10-01 10:56:56.047,78780A1345060400010188CD740D0A,GT06,Heartbeat,0101,N/A
2025-10-01 10:58:23.095,78780A1345060400010189DCFD0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:02:23.212,78780A134506040001018AEE660D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:06:23.330,78780A134506040001018BFFEF0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:10:23.381,78780A134506040001018C8B500D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:14:23.514,78780A134506040001018D9AD90D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:18:23.582,78780A134506040001018EA8420D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:20:07.648,78782916190A010E1406CA026073B0055BC7E00018FC0802D40AC5B6C09815470604FE0100F3CA28018FDB430D0A,GT06,GPS Location,2801,N/A
2025-10-01 11:20:08.538,78780A134706040001019066060D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:20:10.548,78780A1346060400010191E85A0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:22:23.715,78780A1346060400010192DAC10D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:23:07.736,78782F32190A010E1706C902606F88055BC7D013988002D40AC5B60DC0981501000000F3CCE40596001E187E422D0193F6CD0D0A,GT06,Alarm,2D01,N/A
2025-10-01 11:24:01.740,78782916190A010E1800C8026073E4055BC7E000184E0802D40AC5B6C09815440604FF0100F3CDAC019483120D0A,GT06,GPS Location,AC01,N/A
2025-10-01 11:24:02.691,78780A134406040001019599C50D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:25:01.147,78782F32190A010E1900C8026073E4055BC7E000184E02D40AC5B60DC0981500000000F3CDAC0514001E18B4422D0196641B0D0A,GT06,Alarm,2D01,N/A
2025-10-01 11:26:23.827,78780A1344060400010197BAD70D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:27:01.827,78780A1345060400010198DDF50D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:30:23.883,78780A1345060400010199CC7C0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:34:24.006,78780A134506040001019AFEE70D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:38:24.094,78780A134506040001019BEF6E0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:42:24.182,78780A134506040001019C9BD10D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:46:24.290,78780A134506040001019D8A580D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:50:24.382,78780A134506040001019EB8C30D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:54:24.520,78780A134506040001019FA94A0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 11:58:24.602,78780A13450604000101A0603E0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 12:02:24.687,78780A13450604000101A171B70D0A,GT06,Heartbeat,0101,N/A
2025-10-01 12:05:37.753,78782916190A010F0523C8026073E4055BC7E000184E0802D40AC5B6C09815470604FE0100F3CDAC01A29C280D0A,GT06,GPS Location,AC01,N/A
2025-10-01 12:05:38.683,78780A13470604000101A3651E0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 12:05:44.705,78780A13460604000101A48E740D0A,GT06,Heartbeat,0101,N/A
2025-10-01 12:06:26.011,78780A13460604000101A59FFD0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 12:08:37.841,78782F32190A010F0824CA02606774055BE3A02698DE02D40AC5B60DC4061601000000F3D0680596001E1964422D01A6B5070D0A,GT06,Alarm,2D01,N/A
2025-10-01 12:10:24.908,78780A13460604000101A7BCEF0D0A,GT06,Heartbeat,0101,N/A
2025-10-01 12:11:37.917,78782F32190A010F0B24CB026085F0055C24A82798D002D40AC5B60DC1810101000000F3D6440596001E1A18422D01A84B4A0D0A,GT06,Alarm,2D01,N/A
2025-10-01 12:12:44.967,78782916190A010F0C2CCC0260CCB8055C4D605118D00802D40AC5B6BBFE01760604060100F3DAF401A93C730D0A,GT06,GPS Location,F401,N/A
2025-10-01 12:13:17.284,78782916190A010F0D10CC0260F300055C64804618D00802D40AC5B6BBFE01460604160100F3DDB001AA4C040D0A,GT06,GPS Location,B001,N/A
2025-10-01 12:14:25.116,78780A13460604000101AB76830D0A,GT06,Heartbeat,0101,N/A
2025-10-01 12:14:37.984,78782F32190A010F0E24CC0261482C055C85584A989C02D40AC5B60DC0BD1501000000F3E38C0596001E1ACB422D01AC16910D0A,GT06,Alarm,2D01,N/A
2025-10-01 12:14:43.889,78782916190A010F0E2BCC026150A4055C80285218920802D40AC5B6BC3017760604060100F3E3F001AD992F0D0A,GT06,GPS Location,F001,N/A
2025-10-01 12:15:00.048,78782916190A010F0E3BCB026163B0055C72C84818900802D40AC5B6BC3017460604160100F3E58001AEF8B40D0A,GT06,GPS Location,8001,N/A
2025-10-01 12:15:12.978,78782916190A010F0F0CCB0261727C055C68585318920802D40AC5B6BC3017760604060100F3E6AC01AF61F20D0A,GT06,GPS Location,AC01,N/A
2025-10-01 12:16:28.035,78782916190A010F101BCC0261DAE4055C4D184918A80802D40AC5B6BC0703460604160100F3ECEC01B055430D0A,GT06,GPS Location,EC01,N/A
2025-10-01 12:17:19.059,78782916190A010F1112CA02621C2C055C4CC05218C40802D40AC5B6BC0001760604060100F3F13801B1137F0D0A,GT06,GPS Location,3801,N/A
2025-10-01 12:17:38.050,78782F32190A010F1124CB02623590055C55985298C402D40AC5B60DBC000101000000F3F2C80596001E1B7E422D01B2E1930D0A,GT06,Alarm,2D01,N/A
2025-10-01 12:17:53.131,78782916190A010F1134CC02624A8C055C5CE04918C60802D40AC5B6BC0001460604160100F3F3F401B3D0FF0D0A,GT06,GPS Location,F401,N/A
