Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-09-13 03:15:28.779,78780D01086520907737899100000ABA0D0A,GT06,Login,9100,N/A
2025-09-13 03:15:30.791,78780A130506020001000131FB0D0A,GT06,Heartbeat,0100,N/A
2025-09-13 03:15:31.758,78782F3219090D021E08C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D00029E8A0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:32.783,78782F3219090D022308C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0003E4F00D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:33.800,78782F3219090D022808C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0004F3D10D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:34.798,78782F3219090D022D08C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0005D48A0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:35.814,78782F3219090D023208C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D00065EC70D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:37.242,78782F3219090D023708C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0008816B0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:37.792,78782F3219090D030008C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D0009D3B70D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:38.770,78782F3219090D030508C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D000B1DA20D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:39.784,78782F3219090D030A08C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D000C326B0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:41.239,78782F3219090D030F08C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D000D15300D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:41.804,78782F3219090D031408C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D000E7C400D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:42.822,78782F3219090D031908C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D000FF11E0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:43.826,78782F3219090D031E08C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D001033CE0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:44.786,78782F3219090D032308C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D001192610D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:45.797,78782F3219090D032808C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D001218B10D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:47.242,78782F3219090D032D08C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D0013E43F0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:47.804,78782F3219090D033208C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0014F3830D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:48.793,78782F3219090D033708C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0015D4D80D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:49.814,78782F3219090D040008C0032693040574D2500008000000000000000000000000000058AF8404D80009D69A422D0016174A0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:51.234,78782F3219090D040508C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D001707590D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:51.793,78782F3219090D040A08C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0018A4D80D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:52.787,78782F3219090D040F08C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D001958560D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:53.796,78782F3219090D041408C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D001AEAF30D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:54.807,78782F3219090D041908C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D001BBC780D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:55.804,78782F3219090D041E08C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D001C39B40D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:56.885,78782F3219090D042308C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D001D981B0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:57.819,78782F3219090D042808C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D001EC91E0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:58.809,78782F3219090D042D08C0032693040574D2500008000000000000000000000000000058AF8404D80009D69A422D001F02D80D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:15:59.812,78782F3219090D043208C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D002044320D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:16:00.791,78782F3219090D043708C0032693040574D2500008000000000000000000000000000058AF8404D80009D69A422D002154210D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:16:01.796,78782F3219090D050008C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0022C9720D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:16:02.784,78782F3219090D050508C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0023EE290D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:16:03.802,78782F3219090D050A08C0032693040574D2500008000000000000000000000000000058AF8404EC0009D69A422D0024C1E00D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:16:04.784,78782F3219090D050F08C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D00253D6E0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:16:05.816,78782F3219090D051408C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D00268FCB0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:16:06.779,78782F3219090D051908C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D0027D9400D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:16:09.249,78782F3219090D051E08C0032693040574D2500008000000000000000000000000000058AF8404D80009D69A422D0028E78C0D0A,GT06,Alarm,2D00,N/A
2025-09-13 03:16:09.261,78782F3219090D052308C0032693040574D2500008000000000000000000000000000058AF8404E20009D69A422D0029716B0D0A,GT06,Alarm,2D00,N/A
