Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-10-04 00:01:03.374,78780A13450604000100FCE10F0D0A,GT06,Heartbeat,0100,N/A
2025-10-04 00:04:48.371,78780D01086941207461055800FE38D40D0A,GT06,Login,5800,N/A
2025-10-04 00:04:50.369,78780A13450604000100FFD3940D0A,GT06,Heartbeat,0100,N/A
2025-10-04 00:04:51.381,78782F32190A0403032FCC021F60CC04DD800800180002D4059D2D05A62F0E000000000010CC05000003E8C0422D00FD56D40D0A,GT06,Alarm,2D00,N/A
2025-10-04 00:05:48.712,78780A1345060400010100C5340D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:09:48.567,78780A1345060400010101D4BD0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:13:48.668,78780A1345060400010102E6260D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:17:48.738,78780A1345060400010103F7AF0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:22:31.817,78780D010869412074610558010568500D0A,GT06,Login,5801,N/A
2025-10-04 00:22:33.829,78780A1345060400010106A0020D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:26:33.985,78780A1345060400010107B18B0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:30:34.070,78780A1345060400010108497C0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:34:34.169,78780A134506040001010958F50D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:38:34.280,78780A134506040001010A6A6E0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:43:17.308,78780D010869412074610558010CF5910D0A,GT06,Login,5801,N/A
2025-10-04 00:43:19.317,78780A134506040001010D1ED10D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:47:19.491,78780A134506040001010E2C4A0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:51:19.592,78780A134506040001010F3DC30D0A,GT06,Heartbeat,0101,N/A
2025-10-04 00:55:19.684,78780A1345060400010110D5B50D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:00:03.737,78780D01086941207461055801120C6E0D0A,GT06,Login,5801,N/A
2025-10-04 01:00:05.729,78780A1345060400010113E72E0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:04:05.906,78780A134506040001011493910D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:04:07.813,78782F32190A0404032FCC021F60CC04DD800800180002D4059D2D05A62F0E000000000010CC05000003E8C0422D0115E45C0D0A,GT06,Alarm,2D01,N/A
2025-10-04 01:08:05.988,78780A1345060400010116B0830D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:12:06.090,78780A1345060400010117A10A0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:16:06.170,78780A134506040001011859FD0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:20:49.206,78780D010869412074610558011A80260D0A,GT06,Login,5801,N/A
2025-10-04 01:20:51.219,78780A134506040001011B6B660D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:24:51.382,78780A134506040001011C1FD90D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:28:51.458,78780A134506040001011D0E500D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:32:51.558,78780A134506040001011E3CCB0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:37:35.626,78780D01086941207461055801201EFF0D0A,GT06,Login,5801,N/A
2025-10-04 01:37:37.628,78780A1345060400010121F5BF0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:41:37.797,78780A1345060400010122C7240D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:45:37.891,78780A1345060400010123D6AD0D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:49:37.987,78780A1345060400010124A2120D0A,GT06,Heartbeat,0101,N/A
2025-10-04 01:53:38.090,78780A1345060400010125B39B0D0A,GT06,Heartbeat,0101,N/A
