Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-10-03 13:36:39.368,78780A1345060400010001CD650D0A,GT06,Heartbeat,0100,N/A
2025-10-03 13:36:37.176,78780D0108694120746558680000D3020D0A,GT06,Login,6800,N/A
2025-10-03 12:13:25.680,78780D0108694120746558680000D3020D0A,GT06,Login,6800,N/A
2025-10-03 12:13:28.622,78782916190902001036C602813120057DA840001800080000000000000000470204FE0100000000000206BB0D0A,GT06,GPS Location,0000,N/A
2025-10-03 12:13:27.628,78780A134602040001000175A70D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:37:29.330,78780A1346050400010009E53E0D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:21:28.949,78780A13460404000100052B790D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:25:29.016,78780A134604040001000619E20D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:29:29.139,78780A13460504000100070C400D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:33:29.219,78780A1346050400010008F4B70D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:13:29.664,78780A134602040001000356B50D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:17:29.682,78780A13460404000100043AF00D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:40:53.382,78782F32190A030F2834CA0025E2EB053138B000192A02D40BC7F704BEDF0C00000000000000050A00001DE3422B000C242F0D0A,GT06,Alarm,2B00,N/A
2025-10-03 12:39:54.356,78782916190A030F2735CA0025E2EB053138B000192A0802D40BC7F7BEDF0C440504FF0100000000000A54C50D0A,GT06,GPS Location,0000,N/A
2025-10-03 12:39:55.421,78780A134405040001000BF1970D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:41:29.395,78780A134405040001000D94A10D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:51:10.544,78780A1347050400010012D4B90D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:42:54.437,78780A134505040001000E39EF0D0A,GT06,Heartbeat,0100,N/A
2025-10-03 12:49:29.619,78780A1345050400010010C0100D0A,GT06,Heartbeat,0100,N/A
