Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-06-15 00:03:47.654,78780A13050603000102045EA20D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:07:47.727,78780A13050603000102054F2B0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:11:47.847,78780A13050603000102067DB00D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:15:47.925,78780A13050603000102076C390D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:19:48.020,78780A130506030001020894CE0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:23:48.120,78780A130506030001020985470D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:27:48.225,78780A130506030001020AB7DC0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:31:48.310,78780A130506030001020BA6550D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:35:48.765,78780A130506030001020CD2EA0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:39:48.494,78780A130506030001020DC3630D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:43:48.593,78780A130506030001020EF1F80D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:47:48.693,78780A130506030001020FE0710D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:51:48.783,78780A130506030001021008070D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:55:48.897,78780A1305060300010211198E0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 00:56:16.997,78782F3219060F03380DC20326FAB40575430800092602D4068A9E0F5E72340000000004DE1804F60000A7E6422B0212893A0D0A,GT06,Alarm,2B02,N/A
2025-06-15 00:59:48.977,78780A13050603000102133A9C0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:03:49.557,78780A13050603000102144E230D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:07:49.177,78780A13050603000102155FAA0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:11:49.265,78780A13050603000102166D310D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:15:49.353,78780A13050603000102177CB80D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:19:49.470,78780A1305060400010218B4930D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:23:49.553,78780A1305060400010219A51A0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:27:49.654,78780A130506040001021A97810D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:31:49.750,78780A130506030001021BB6D40D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:35:49.850,78780A130506030001021CC26B0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:39:49.948,78780A130506030001021DD3E20D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:43:50.031,78780A130506030001021EE1790D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:47:50.134,78780A130506030001021FF0F00D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:51:50.228,78780A130506030001022039840D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:55:50.319,78780A1305060300010221280D0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 01:56:18.339,78782F3219060F04380DC20326FAB40575430800092602D4068A9E0F5E72340000000004DE1804F60000A7E6422B022278AF0D0A,GT06,Alarm,2B02,N/A
2025-06-15 01:59:50.421,78780A13050603000102230B1F0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:03:50.546,78780A13050603000102247FA00D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:07:50.607,78780A13050603000102256E290D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:11:50.705,78780A13050603000102265CB20D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:15:50.802,78780A13050603000102274D3B0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:19:50.905,78780A1305060300010228B5CC0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:23:51.404,78780A1305060300010229A4450D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:27:51.101,78780A130506030001022A96DE0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:31:51.191,78780A130506030001022B87570D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:35:51.288,78780A130506030001022CF3E80D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:39:51.373,78780A130506030001022DE2610D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:43:51.479,78780A130506030001022ED0FA0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:47:51.582,78780A130506030001022FC1730D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:51:51.709,78780A130506030001023029050D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:55:51.769,78780A1305060300010231388C0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 02:56:19.781,78782F3219060F05380DC20326FAB40575430800092602D4068A9E0F5E72340000000004DE1804EC0000A7E6422B0232ED5D0D0A,GT06,Alarm,2B02,N/A
2025-06-15 02:59:51.871,78780A13050603000102331B9E0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 03:03:51.964,78780A13050603000102346F210D0A,GT06,Heartbeat,0102,N/A
2025-06-15 03:07:52.070,78780A13050603000102357EA80D0A,GT06,Heartbeat,0102,N/A
2025-06-15 03:11:52.158,78780A13050603000102364C330D0A,GT06,Heartbeat,0102,N/A
2025-06-15 03:15:52.257,78780A13050603000102375DBA0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 03:19:52.354,78780A1305060300010238A54D0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 03:23:52.439,78780A1305060300010239B4C40D0A,GT06,Heartbeat,0102,N/A
2025-06-15 03:27:52.589,78780A130506030001023A865F0D0A,GT06,Heartbeat,0102,N/A
2025-06-15 03:31:52.629,78780A130506030001023B97D60D0A,GT06,Heartbeat,0102,N/A
