Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-06-06 00:02:06.346,78780A13450604000100937AFE0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:06:06.473,78780A13450604000100940E410D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:10:06.558,78780A13450604000100951FC80D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:14:06.643,78780A13450604000100962D530D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:18:07.291,78780A13450604000100973CDA0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:22:06.847,78780A1345060400010098C42D0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:26:06.917,78780A1345060400010099D5A40D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:30:07.030,78780A134506040001009AE73F0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:34:07.133,78780A134506040001009BF6B60D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:38:07.239,78780A134506040001009C82090D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:42:07.495,78780A134506040001009D93800D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:46:07.435,78780A134506040001009EA11B0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:50:07.691,78780A134506040001009FB0920D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:54:07.612,78780A13450604000100A079E60D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:58:07.719,78780A13450604000100A1686F0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 00:58:13.615,78782F32190606033A00CC0312D0DC05BFFF4000180002D4059ECF0864931F000000012D524804F600175015422B00A2487F0D0A,GT06,Alarm,2B00,N/A
2025-06-06 01:02:07.811,78780A13450604000100A34B7D0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:06:07.864,78780A13450604000100A43FC20D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:10:07.999,78780A13450604000100A52E4B0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:14:08.114,78780A13450604000100A61CD00D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:18:08.185,78780A13450604000100A70D590D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:22:08.267,78780A13450604000100A8F5AE0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:26:08.389,78780A13450604000100A9E4270D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:30:08.457,78780A13450604000100AAD6BC0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:34:08.558,78780A13450604000100ABC7350D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:38:08.650,78780A13450604000100ACB38A0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:42:08.748,78780A13450604000100ADA2030D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:46:09.080,78780A13450604000100AE90980D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:50:08.946,78780A13450604000100AF81110D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:54:09.653,78780A13450604000100B069670D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:58:09.141,78780A13450604000100B178EE0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 01:58:15.057,78782F32190606043A00CC0312D0DC05BFFF4000180002D4059ECF0864931F000000012D524804F600175015422B00B298E80D0A,GT06,Alarm,2B00,N/A
2025-06-06 02:02:09.243,78780A13450604000100B35BFC0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:06:09.337,78780A13450604000100B42F430D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:10:09.455,78780A13450604000100B53ECA0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:14:09.512,78780A13450604000100B60C510D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:18:09.632,78780A13450604000100B71DD80D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:22:09.711,78780A13450604000100B8E52F0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:26:09.814,78780A13450604000100B9F4A60D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:30:09.902,78780A13450604000100BAC63D0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:34:10.013,78780A13450604000100BBD7B40D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:38:10.091,78780A13450604000100BCA30B0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:42:10.188,78780A13450604000100BDB2820D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:46:10.288,78780A13450604000100BE80190D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:50:10.391,78780A13450604000100BF91900D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:54:10.465,78780A13450604000100C01AE00D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:58:10.572,78780A13450604000100C10B690D0A,GT06,Heartbeat,0100,N/A
2025-06-06 02:58:16.492,78782F32190606053A00CC0312D0DC05BFFF4000180002D4059ECF0864931F000000012D524804F600175015422B00C275B80D0A,GT06,Alarm,2B00,N/A
2025-06-06 03:02:10.653,78780A13450604000100C3287B0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:06:10.745,78780A13450604000100C45CC40D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:10:10.843,78780A13450604000100C54D4D0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:14:10.983,78780A13450604000100C67FD60D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:18:11.153,78780A13450604000100C76E5F0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:22:11.278,78780A13450604000100C896A80D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:26:11.383,78780A13450604000100C987210D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:30:11.493,78780A13450604000100CAB5BA0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:34:11.491,78780A13450604000100CBA4330D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:38:11.511,78780A13450604000100CCD08C0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:42:11.654,78780A13450604000100CDC1050D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:46:11.744,78780A13450604000100CEF39E0D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:50:11.820,78780A13450604000100CFE2170D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:54:11.913,78780A13450604000100D00A610D0A,GT06,Heartbeat,0100,N/A
2025-06-06 03:58:12.020,78780A13450604000100D11BE80D0A,GT06,Heartbeat,0100,N/A
