Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-05-09 00:02:09.158,78780A134506040001004F661F0D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:06:09.261,78780A13450604000100508E690D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:10:09.898,78780A13450604000100519FE00D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:14:09.468,78780A1345060400010052AD7B0D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:18:09.551,78780A1345060400010053BCF20D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:22:09.645,78780A1345060400010054C84D0D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:26:09.734,78780A1345060400010055D9C40D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:28:12.785,78782F32190509031C03C9027376A004A3F39800180002D4027DBA021A0915000000010D71BC04EC00190148422B0056DBF60D0A,GT06,Alarm,2B00,N/A
2025-05-09 00:30:09.842,78780A1345060400010057FAD60D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:34:09.919,78780A134506040001005802210D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:38:10.035,78780A134506040001005913A80D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:42:10.131,78780A134506040001005A21330D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:46:10.210,78780A134506040001005B30BA0D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:50:10.332,78780A134506040001005C44050D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:54:10.427,78780A134506040001005D558C0D0A,GT06,Heartbeat,0100,N/A
2025-05-09 00:58:10.572,78780A134506040001005E67170D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:02:10.612,78780A134506040001005F769E0D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:06:11.032,78780A13450603000100608F360D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:10:10.820,78780A1345060400010061AE630D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:14:10.894,78780A13450604000100629CF80D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:18:11.014,78780A13450604000100638D710D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:22:11.108,78780A1345060400010064F9CE0D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:26:11.231,78780A1345060400010065E8470D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:28:14.252,78782F32190509041C03C9027376A004A3F39800180002D4027DBA021A0915000000010D71BC04EC00190148422B00662A630D0A,GT06,Alarm,2B00,N/A
2025-05-09 01:30:11.491,78780A1345060400010067CB550D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:34:11.536,78780A134506040001006833A20D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:38:11.624,78780A1345060400010069222B0D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:42:11.620,78780A134506040001006A10B00D0A,GT06,Heartbeat,0100,N/A
2025-05-09 01:46:11.696,78780A134506040001006B01390D0A,GT06,Heartbeat,0100,N/A
