Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-06-13 16:58:31.722,78780A1345060400010016A95B0D0A,GT06,Heartbeat,0100,N/A
2025-07-01 00:03:10.641,78780A130506030001006FB0C70D0A,GT06,Heartbeat,0100,N/A
2025-07-01 00:07:11.275,78780A130506030001007058B10D0A,GT06,Heartbeat,0100,N/A
2025-07-01 00:11:10.775,78780A130506030001007149380D0A,GT06,Heartbeat,0100,N/A
2025-07-01 00:15:10.837,78780A13050603000100727BA30D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:00:23.927,78780A134506040001004D450D0D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:04:24.041,78780A134506040001004E77960D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:08:24.152,78780A134506040001004F661F0D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:12:24.244,78780A13450604000100508E690D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:16:24.333,78780A13450604000100519FE00D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:20:24.422,78780A1345060400010052AD7B0D0A,GT06,Heartbeat,0100,N/A
2025-06-13 17:02:31.837,78780A1345060400010017B8D20D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:24:24.536,78780A1345060400010053BCF20D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:28:24.621,78780A1345060400010054C84D0D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:32:24.721,78780A1345060400010055D9C40D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:36:24.815,78780A1345060400010056EB5F0D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:40:24.928,78780A1345060400010057FAD60D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:44:24.996,78780A134506040001005802210D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:47:52.088,78782F3219050A032F29CB030567CC053862D000180002D4059CD40754F709000000019B40140500001D0CDB422B005934350D0A,GT06,Alarm,2B00,N/A
2025-05-10 00:48:25.113,78780A134506040001005A21330D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:52:25.213,78780A134506040001005B30BA0D0A,GT06,Heartbeat,0100,N/A
2025-05-10 00:56:25.304,78780A134506040001005C44050D0A,GT06,Heartbeat,0100,N/A
2025-05-10 01:00:25.392,78780A134506040001005D558C0D0A,GT06,Heartbeat,0100,N/A
