Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-04-23 06:40:46.343,78780A134506040001012C2E5A0D0A,GT06,Heartbeat,0101,N/A
2025-04-23 06:44:46.477,78780A134506040001012D3FD30D0A,GT06,Heartbeat,0101,N/A
2025-06-01 00:02:59.245,78782F32190601030234C9032CB00405817A0000180002D405A44307C8F70D0000000125837405000016B7B7422B0034F7980D0A,GT06,Alarm,2B00,N/A
2025-06-01 00:03:07.706,78780A13450603000100358A1E0D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:07:08.325,78780A1345060300010036B8850D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:11:08.438,78780A1345060300010037A90C0D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:15:08.522,78780A13450602000100385ABF0D0A,GT06,Heartbeat,0100,N/A
2025-04-23 06:48:46.550,78780A134506040001012E0D480D0A,GT06,Heartbeat,0101,N/A
2025-06-01 00:19:08.430,78780A13450602000100394B360D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:23:08.540,78780A134506020001003A79AD0D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:27:08.872,78780A134506020001003B68240D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:31:08.743,78780A134506030001003C17DF0D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:35:09.157,78780A134506030001003D06560D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:39:09.075,78780A134506030001003E34CD0D0A,GT06,Heartbeat,0100,N/A
2025-05-12 08:41:05.495,78780A13450604000101792B720D0A,GT06,Heartbeat,0101,N/A
2025-04-23 06:52:46.673,78780A134506040001012F1CC10D0A,GT06,Heartbeat,0101,N/A
2025-05-12 08:42:18.523,78780A134506040001017A19E90D0A,GT06,Heartbeat,0101,N/A
2025-06-01 00:43:09.199,78780A134506020001003F2E000D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:47:09.290,78780A1345060200010040A5700D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:51:10.052,78780A1345060300010041BFBD0D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:55:09.366,78780A13450603000100428D260D0A,GT06,Heartbeat,0100,N/A
2025-06-01 00:59:09.778,78780A134506020001004397EB0D0A,GT06,Heartbeat,0100,N/A
