Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Diff_Posicionamento,Diff_ModoEco,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM,Terminal information,Carregamento,Funcionamento,Alarmes internos,Rastramento,Gás/Oléo
2025-06-15 00:56:16.997,2025-06-15 00:56:13,869412074646636,530,Modo econômico,,,77,GT06V4,555.0,12.7,,0.0,2.0,,0.0,294.0,-29.38122,-50.872751,02D4,6.0,8A9E,0F5E7234,0.0,0.0,319.0,00-11:56:22,4.0,,,,,,,
2025-06-15 00:59:48.977,,869412074646636,531,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:03:49.557,,869412074646636,532,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:07:49.177,,869412074646636,533,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:11:49.265,,869412074646636,534,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:15:49.353,,869412074646636,535,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:19:49.470,,869412074646636,536,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-06-15 01:23:49.553,,869412074646636,537,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-06-15 01:27:49.654,,869412074646636,538,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-06-15 01:31:49.750,,869412074646636,539,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:35:49.850,,869412074646636,540,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:39:49.948,,869412074646636,541,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:43:50.031,,869412074646636,542,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:47:50.134,,869412074646636,543,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:51:50.228,,869412074646636,544,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:55:50.319,,869412074646636,545,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 01:56:18.339,2025-06-15 01:56:13,869412074646636,546,Modo econômico,,01:00:00,77,GT06V4,555.0,12.7,,0.0,2.0,,0.0,294.0,-29.38122,-50.872751,02D4,6.0,8A9E,0F5E7234,0.0,0.0,319.0,00-11:56:22,4.0,,,,,,,
2025-06-15 01:59:50.421,,869412074646636,547,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:03:50.546,,869412074646636,548,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:07:50.607,,869412074646636,549,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:11:50.705,,869412074646636,550,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:15:50.802,,869412074646636,551,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:19:50.905,,869412074646636,552,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:23:51.404,,869412074646636,553,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:27:51.101,,869412074646636,554,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:31:51.191,,869412074646636,555,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:35:51.288,,869412074646636,556,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:39:51.373,,869412074646636,557,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:43:51.479,,869412074646636,558,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:47:51.582,,869412074646636,559,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:51:51.709,,869412074646636,560,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:55:51.769,,869412074646636,561,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 02:56:19.781,2025-06-15 02:56:13,869412074646636,562,Modo econômico,,01:00:00,77,GT06V4,555.0,12.6,,0.0,2.0,,0.0,294.0,-29.38122,-50.872751,02D4,6.0,8A9E,0F5E7234,0.0,0.0,319.0,00-11:56:22,4.0,,,,,,,
2025-06-15 02:59:51.871,,869412074646636,563,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:03:51.964,,869412074646636,564,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:07:52.070,,869412074646636,565,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:11:52.158,,869412074646636,566,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:15:52.257,,869412074646636,567,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:19:52.354,,869412074646636,568,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:23:52.439,,869412074646636,569,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:27:52.589,,869412074646636,570,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:31:52.629,,869412074646636,571,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:35:52.733,,869412074646636,572,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:39:52.827,,869412074646636,573,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:43:52.924,,869412074646636,574,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:47:53.015,,869412074646636,575,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:51:53.141,,869412074646636,576,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:55:53.200,,869412074646636,577,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 03:56:21.214,2025-06-15 03:56:13,869412074646636,578,Modo econômico,,01:00:00,77,GT06V4,555.0,12.7,,0.0,2.0,,0.0,294.0,-29.38122,-50.872751,02D4,6.0,8A9E,0F5E7234,0.0,0.0,319.0,00-11:56:22,4.0,,,,,,,
2025-06-15 03:59:53.333,,869412074646636,579,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 04:03:53.389,,869412074646636,580,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 04:07:53.495,,869412074646636,581,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 04:11:53.596,,869412074646636,582,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 04:15:53.691,,869412074646636,583,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 04:19:53.792,,869412074646636,584,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-06-15 04:23:53.884,,869412074646636,585,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,
