Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-08-01 14:32:12.379,78780D01086941207461413900001DEF0D0A,GT06,Login,3900,N/A
2025-08-01 14:32:14.599,78780A13060103000100018E000D0A,GT06,Heartbeat,0100,N/A
2025-08-01 14:32:16.092,78782F3219071A13060FC00275380404A77D8000880002D40BE2A50933FB0D01000000038A4003FC00121F01422B000254810D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:33:57.549,78780D01086941207461413900001DEF0D0A,GT06,Login,3900,N/A
2025-08-01 14:33:59.539,78780A1306020300010001827D0D0A,GT06,Heartbeat,0100,N/A
2025-08-01 14:34:00.533,78782F3219080111201DC00275380404A77D8000880002D40BE2A50933FB0D01000000038A4004CE00121EFF422B0002F5F80D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:34:39.978,78780D01086941207461413900001DEF0D0A,GT06,Login,3900,N/A
2025-08-01 14:34:41.973,78780A1306020300010001827D0D0A,GT06,Heartbeat,0100,N/A
2025-08-01 14:34:42.977,78782F32190801112210C00275380404A77D8000880002D40BE2A50933FB0D01000000038A40053200121EFF422B000281880D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:35:20.660,78780D01086941207461413900001DEF0D0A,GT06,Login,3900,N/A
2025-08-01 14:35:23.165,78780A130603030001000186560D0A,GT06,Heartbeat,0100,N/A
2025-08-01 14:35:23.305,78782F32190801112239C00275380404A77D8000880002D40BE2A509284E0D01000000038A4004F600121EFF422B000224B40D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:38:13.352,78782F3219080111260BC9027531CC04A77FA800980002D40BE2A50927D90B01000000038A40055A00121FB3422B000320800D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:39:23.389,78780A13460403000100040A2C0D0A,GT06,Heartbeat,0100,N/A
2025-08-01 14:41:13.452,78782F3219080111290BC90275326C04A77F8800980002D40BE2A50927D93301000000038A40057800122067422B000550EE0D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:43:23.484,78780A1346040200010006227A0D0A,GT06,Heartbeat,0100,N/A
2025-08-01 14:44:14.839,78782F32190801112C0BC90275325004A77FC000980002D40BE2A50927D91501000000038A4005820012211B422B0007F6710D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:47:13.589,78782F32190801112F0CC90275330C04A77EE800980002D40BE2A50927D90B01000000038A400532001221CF422B00083E200D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:47:23.959,78780A1346050300010009D5E20D0A,GT06,Heartbeat,0100,N/A
2025-08-01 14:50:13.638,78782F3219080111320CC9027532A004A77EF800980002D40BE2A50927D90B01000000038A40051E00122283422B000AB85E0D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:51:23.670,78780A134605030001000BF6F00D0A,GT06,Heartbeat,0100,N/A
2025-08-01 14:53:14.121,78782F3219080111350CC90275334C04A77E5000980002D40BE2A50927D90B01000000038A40050A00122337422B000C4C8C0D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:55:23.765,78780A134605030001000D93C60D0A,GT06,Heartbeat,0100,N/A
2025-08-01 14:56:13.803,78782F3219080111380CC90275332C04A77E9000980002D40BE2A50927D90B01000000038A400500001223EB422B000E7D6D0D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:59:13.874,78782F32190801113B0CC9027532B404A77F1000989E02D40BE2A50927D90B01000000038A4005820012249F422B000F37E00D0A,GT06,Alarm,2B00,N/A
2025-08-01 14:59:23.821,78780A134605020001001053E60D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:02:13.954,78782F3219080112020CC90275330004A77EE800988002D40BE2A50927D90B01000000038A40058200122553422B0011B2AF0D0A,GT06,Alarm,2B00,N/A
2025-08-01 15:03:23.978,78780A13460503000100127BB00D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:05:14.020,78782F3219080112050CC8027532F004A77EC800988002D40BE2A50927D90B01000000038A40051400122607422B0013C53F0D0A,GT06,Alarm,2B00,N/A
2025-08-01 15:07:24.056,78780A134606030001001412FB0D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:08:14.087,78782F3219080112080CC80275329004A77EC800988002D40BE2A50927D90B01000000038A400578001226BB422B001522D40D0A,GT06,Alarm,2B00,N/A
2025-08-01 15:11:14.151,78782F32190801120B0CC8027531A004A77E6000988002D40BE2A50927D90B01000000038A4005780012276F422B001654F40D0A,GT06,Alarm,2B00,N/A
2025-08-01 15:11:24.100,78780A13460602000100172B240D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:14:14.218,78782F32190801120E0CC80275323404A77DD800988002D40BE2A50927D90B01000000038A40051400122823422B001809460D0A,GT06,Alarm,2B00,N/A
2025-08-01 15:15:24.268,78780A1346060200010019C25A0D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:15:49.284,78782916190801120F30C90275323C04A77E0000193E0802D40BE2A527D90B440602FF0100038A40001AFC650D0A,GT06,GPS Location,4000,N/A
2025-08-01 15:15:50.218,78780A134406020001001BD6F30D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:15:51.229,78782916190801120F32C90275323C04A77E0000193E0802D40BE2A527D90B460602FE0100038A40001C33080D0A,GT06,GPS Location,4000,N/A
2025-08-01 15:15:52.229,78780A134606020001001D847E0D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:16:14.289,7878291619080112100DC8027531EC04A77E0000193E0802D40BE2A527D90B440603FF0100038A40001E19130D0A,GT06,GPS Location,4000,N/A
2025-08-01 15:16:15.210,78780A134406030001001F9B930D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:16:16.246,7878291619080112100FC8027531EC04A77E0000193E0802D40BE2A527D90B460603FE0100038A4000206BB50D0A,GT06,GPS Location,4000,N/A
2025-08-01 15:16:17.253,78780A134606030001002174D50D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:17:37.330,78782916190801121124C80275320404A77D9800193E0802D40BE2A527D90B400602FF0100038A40002251650D0A,GT06,GPS Location,4000,N/A
2025-08-01 15:17:38.235,78780A134005020001002308330D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:17:39.247,78782916190801121126C80275320404A77DA000193E0802D40BE2A527D90B500502020100038A4000242ED30D0A,GT06,GPS Location,4000,N/A
2025-08-01 15:18:45.358,78782F3219080112122CC80275320404A77DA000193E02D40BE2A50927D91500000000038A400000001228EA422B0025FED10D0A,GT06,Alarm,2B00,N/A
2025-08-01 15:19:25.122,78780A13400502000100265F9E0D0A,GT06,Heartbeat,0100,N/A
2025-08-01 15:20:16.418,78782F3219080112140FC90275339404A77DC800193E02D40BE2A50927D91500000000038A400000001228EA422B0027489C0D0A,GT06,Alarm,2B00,N/A
