Data/Hora Inclusão,hex_data,protocol,message_type,serial,parser_result
2025-07-29 07:13:57.364,78780D010869412074557940000051C20D0A,GT06,Login,4000,N/A
2025-08-27 07:14:40.266,78780D010869412074557940000051C20D0A,GT06,Login,4000,N/A
2025-08-27 07:14:42.268,78780A13050603000100013ABF0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:15:10.319,78782F3219081B0A0F08C00270C5B40513591000080002D40A7CBD0F658615000000000000000A64000AC946422B0002C3010D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:18:43.504,78780A130506040001000329710D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:21:15.566,7878291619081B0A150DC00270C5B4051359100008000802D40A7CBD658615070603FE0100000000000447CF0D0A,GT06,GPS Location,0000,N/A
2025-08-27 07:21:16.480,78780A13070603000100054B200D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:21:18.467,78780A1306060300010006E66E0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:22:45.509,78780A1306060200010007FCA30D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:24:45.393,78782F3219081B0A180DC00270C5B40513591000880002D40A7CBD0F658434010000000000000A14000AC9FA422B000801200D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:24:45.595,78782F3219081B0A180DC00270C5B40513591000880002D40A7CBD0F658434010000000000000A14000AC9FA422B000801200D0A78782F3219081B0A180DC00270C5B40513591000880002D40A7CBD0F658434010000000000000A14000AC9FA422B000801200D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:28:18.497,78780A130606020001000915DD0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:28:18.642,78780A130606020001000A27460D0A78782F3219081B0A1B0DC00270C5B40513591000880002D4059E4702E9F11D010000000000000A50000ACAAE422B000BFF7A0D0A78782F3219081B0A1B0DC00270C5B40513591000880002D4059E4702E9F11D010000000000000A50000ACAAE422B000BFF7A0D0A78782F3219081B0A1B0DC00270C5B40513591000880002D4059E4702E9F11D010000000000000A50000ACAAE422B000BFF7A0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:28:42.484,78780D010869412074557940000C9BAE0D0A,GT06,Login,4000,N/A
2025-08-27 07:29:22.904,78780D010869412074557940000D8A270D0A,GT06,Login,4000,N/A
2025-08-27 07:29:22.907,78780D010869412074557940000EB8BC0D0A,GT06,Login,4000,N/A
2025-08-27 07:30:06.032,78780D010869412074557940000FA9350D0A,GT06,Login,4000,N/A
2025-08-27 07:30:34.600,78780A1306060200010010989D0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:30:39.902,78782F3219081B0A1B0DC00270C5B40513591000880002D4059E4702E9F11D010000000000000A50000ACAAE422B000BFF7A0D0A78782F3219081B0A1B0DC00270C5B40513591000880002D4059E4702E9F11D010000000000000A50000ACAAE422B000BFF7A0D0A78782F3219081B0A1B0DC00270C5B40513591000880002D4059E4702E9F11D010000000000000A50000ACAAE422B000BFF7A0D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:31:22.213,78780D010869412074557940001150CA0D0A,GT06,Login,4000,N/A
2025-08-27 07:31:26.554,78780A1306060200010012BB8F0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:31:26.652,78782F3219081B0A1B0DC00270C5B40513591000880002D4059E4702E9F11D010000000000000A50000ACAAE422B000BFF7A0D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:32:07.942,78782F3219081B0A1B0DC00270C5B40513591000880002D4059E4702E9F11D010000000000000A50000ACAAE422B000BFF7A0D0A78782F3219081B0A1B0DC00270C5B40513591000880002D4059E4702E9F11D010000000000000A50000ACAAE422B000BFF7A0D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:37:18.955,78780D010869412074557940001373D80D0A,GT06,Login,4000,N/A
2025-08-27 07:37:44.332,78780A1306060200010014DEB90D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:38:36.336,78780D010869412074557940001624750D0A,GT06,Login,4000,N/A
2025-08-27 07:38:45.168,78780A1306060200010017EC220D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:38:45.527,78782F3219081B0A1F00C00270C5B40513591000880002D4037CF90192390B010000000000000A46000ACB91422B00159C760D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:38:46.222,78782F3219081B0A2200C00270C5B40513591000880002D4059E4702E9F121010000000000000A3C000ACC45422B0018928B0D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:38:50.224,78782F3219081B0A2500C00270C5B40513591000880002D40A7CBD0F658633010000000000000A50000ACCF9422B001941170D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:40:03.201,78782F3219081B0A2800C00270C5B40513591000880002D40A7CBD0F658615010000000000000A5A000ACDAD422B001A6B980D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:40:37.503,78780A130606020001001B264E0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:43:44.315,78782F3219081B0A2B29C00270C5B40513591000880002D40A7CBD0F658615010000000000000A50000ACE8A422B001CBC050D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:44:37.696,78780A130606020001001D43780D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:46:48.741,78782F3219081B0A2E29C00270C5B40513591000880002D40A7CBD0F658633010000000000000A50000ACF3E422B001E39050D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:48:37.712,78780A130606020001001F606A0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:49:44.747,78782F3219081B0A312AC00270C5B40513591000880002D40A7CBD0F658633010000000000000A28000ACFF2422B00202B5F0D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:52:37.762,78780A1306060400010021830F0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:52:44.685,78782F3219081B0A342AC00270C5B40513591000880002D40A7CBD0F658615010000000000000A46000AD0A6422B002234240D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:55:44.878,78782F3219081B0A372AC00270C5B40513591000880002D40A7CBD0F658615010000000000000A50000AD15A422B002380D50D0A,GT06,Alarm,2B00,N/A
2025-08-27 07:56:37.870,78780A1306060300010024E47E0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 07:58:44.942,78782F3219081B0A3A2AC00270C5B40513591000880002D40A7CBD0F658615010000000000000A50000AD20E422B0025F6EE0D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:00:38.064,78780A1306060300010026C76C0D0A,GT06,Heartbeat,0100,N/A
2025-08-27 08:01:45.130,78782F3219081B0B012AC00270C5B40513591000880002D40A7CBD0F658615010000000000000A32000AD2C2422B0027B2A30D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:04:38.195,78780A13060603000100282E120D0A,GT06,Heartbeat,0100,N/A
2025-08-27 08:04:45.185,78782F3219081B0B042AC00270C5B40513591000880002D40A7CBD0F658615010000000000000A3C000AD376422B0029C1650D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:07:46.671,78782F3219081B0B072AC00270C5B40513591000880002D40A7CBD0F658615010000000000000A3C000AD42A422B002AFF330D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:08:38.288,78780A130606040001002B2C550D0A,GT06,Heartbeat,0100,N/A
2025-08-27 08:10:45.423,78782F3219081B0B0A2AC00270C5B40513591000880002D40A7CBD0F658615010000000000000A50000AD4DE422B002C3EC40D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:12:38.458,78780A130606040001002D49630D0A,GT06,Heartbeat,0100,N/A
2025-08-27 08:13:45.553,78782F3219081B0B0D2AC00270C5B40513591000880002D40A7CBD0F658615010000000000000A50000AD592422B002E85490D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:16:38.602,78780A130606040001002F6A710D0A,GT06,Heartbeat,0100,N/A
2025-08-27 08:16:45.535,78782F3219081B0B102AC00270C5B40513591000880002D40A7CBD0F658633010000000000000A46000AD646422B0030BABA0D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:19:45.674,78782F3219081B0B132AC00270C5B40513591000880002D40A7CBD0F658633010000000000000A50000AD6FA422B0031CB420D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:20:38.785,78780A1306060400010032A1150D0A,GT06,Heartbeat,0100,N/A
2025-08-27 08:22:46.153,78782F3219081B0B162AC00270C5B40513591000880002D40A7CBD0F658633010000000000000A50000AD7AE422B003382DB0D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:24:39.234,78780A1306060400010034C4230D0A,GT06,Heartbeat,0100,N/A
2025-08-27 08:25:46.212,78782F3219081B0B192AC00270C5B40513591000880002D40A7CBD0F65863301000000000000096A000AD862422B003525A10D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:28:39.421,78780A1306060400010036E7310D0A,GT06,Heartbeat,0100,N/A
2025-08-27 08:28:46.299,78782F3219081B0B1C2AC00270C5B40513591000880002D40A7CBD0F658634010000000000000A3C000AD915422B003722730D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:31:46.613,78782F3219081B0B1F2AC00270C5B40513591000880002D40A7CBD0F658634010000000000000A50000AD9C9422B003811B80D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:32:39.706,78780A13060604000100391FC60D0A,GT06,Heartbeat,0100,N/A
2025-08-27 08:34:46.580,78782F3219081B0B222AC00270C5B40513591000880002D40A7CBD0F658615010000000000000A46000ADA7D422B003A60D30D0A,GT06,Alarm,2B00,N/A
2025-08-27 08:36:39.632,78780A130606040001003B3CD40D0A,GT06,Heartbeat,0100,N/A
