Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM,Terminal information,Carregamento,Funcionamento,Alarmes internos,Rastramento,Gás/Oléo
2025-08-19 11:13:46,,0865209077378991,216,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,217,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,218,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,219,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,220,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,221,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,222,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,223,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,224,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,2025-06-13 20:37:58,0865209077378991,225,Modo econômico,77,GT06V4,555,12.60,,0,2,,0,140,-29.381227,-50.872591,02D4,06,8A9E,0F5E7234,0,0,730.3,01-01:38:04,4,
2025-08-19 11:13:46,,0865209077378991,226,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,227,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,228,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,229,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,230,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,231,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,232,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,233,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,234,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,235,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,236,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,237,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,238,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,239,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,240,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,2025-06-13 21:37:58,0865209077378991,241,Modo econômico,77,GT06V4,555,12.60,,0,2,,0,140,-29.381227,-50.872591,02D4,06,8A9E,0F5E7234,0,0,730.3,01-01:38:04,4,
2025-08-19 11:13:46,,0865209077378991,242,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,243,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,244,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,245,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,246,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,247,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,248,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,249,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,250,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,251,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,252,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,2025-06-13 22:13:50,0865209077378991,253,IGN,77,GT06V4,,,Bateria extremamente alta,1,12,,0,140,-29.381227,-50.872591,02D4,06,8A9E,5E7234,0,0,730.3,,,,00000110,Carregamento on,Desativado,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo
2025-08-19 11:13:46,,0865209077378991,254,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-19 11:13:46,,0865209077378991,255,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:46,2025-06-13 22:14:57,0865209077378991,256,IGF,77,GT06V4,,,Bateria extremamente alta,0,12,,0,140,-29.381227,-50.872591,02D4,06,8A9E,5E7202,0,0,730.3,,,,00000100,Carregamento on,Desativado,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo
2025-08-19 11:13:47,2025-06-13 22:16:01,0865209077378991,257,Modo econômico,77,GT06V4,555,12.20,,0,6,,0,140,-29.381262,-50.872822,02D4,06,8A9E,0F5E7202,0,1,730.3,01-01:39:13,4,
2025-08-19 11:13:47,,0865209077378991,258,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,2025-06-13 22:16:41,0865209077378991,259,IGN,77,GT06V4,,,Bateria extremamente alta,1,12,,0,140,-29.381262,-50.872822,02D4,06,8A9E,5E7202,0,1,730.3,,,,01000110,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 11:13:47,,0865209077378991,260,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,2025-06-13 22:19:37,0865209077378991,261,Posicionamento por tempo em movimento,77,GT06V4,555,12.90,,1,9,,7,158,-29.386151,-50.873800,02D4,06,8A9E,0AB38B0B,0,1,730.8,01-01:42:13,4,
2025-08-19 11:13:47,,0865209077378991,262,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,2025-06-13 22:21:29,0865209077378991,263,IGF,77,GT06V4,,,Bateria extremamente alta,0,12,,0,82,-29.386287,-50.873693,02D4,06,8A9E,B38B0B,0,1,731.3,,,,01000100,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 11:13:47,,0865209077378991,264,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,,0865209077378991,265,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,2025-06-13 22:22:16,0865209077378991,266,IGN,77,GT06V4,,,Bateria extremamente alta,1,12,,0,82,-29.386300,-50.873716,02D4,06,8A9E,B38B0B,0,1,731.3,,,,01000110,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 11:13:47,,0865209077378991,267,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,2025-06-13 22:22:44,0865209077378991,268,IGF,77,GT06V4,,,Bateria extremamente alta,0,12,,0,82,-29.386291,-50.873720,02D4,06,8A9E,B38B0B,0,1,731.3,,,,01000100,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 11:13:47,2025-06-13 22:23:41,0865209077378991,269,Modo econômico,77,GT06V4,555,12.40,,0,10,,0,82,-29.386291,-50.873720,02D4,06,8A9E,0AB38B0B,0,1,731.3,01-01:44:33,4,
2025-08-19 11:13:47,,0865209077378991,270,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,,0865209077378991,271,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,,0865209077378991,272,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,,0865209077378991,273,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,,0865209077378991,274,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,,0865209077378991,275,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,,0865209077378991,276,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,,0865209077378991,277,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-19 11:13:47,,0865209077378991,278,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
