Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM,Terminal information,Carregamento,Funcionamento,Alarmes internos,Rastramento,Gás/Oléo
2025-10-09 08:16:41.658,,865209077296813,526,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:20:41.753,,865209077296813,527,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:24:42.237,,865209077296813,528,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:28:41.959,,865209077296813,529,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:32:42.488,,865209077296813,530,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:36:42.160,,865209077296813,531,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:37:09.169,2025-10-09 08:36:44.000,865209077296813,532,Modo econômico,77,GT06V4,557,12.70,,0,9,,0,124,-22.117124,-51.405760,02D4,0A,7C4A,0F661F0D,0,1,16631.1,23-14:56:10,4,
2025-10-09 08:40:42.232,,865209077296813,533,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:44:42.340,,865209077296813,534,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:45:11.421,2025-10-09 08:44:46.000,865209077296813,535,IGN,77,GT06V4,,,Bateria extremamente alta,1,12,,0,124,-22.117124,-51.405760,02D4,0A,7C4A,661F0D,0,1,16631.1,,,,01000111,Carregamento on,Normal,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-10-09 08:45:12.753,,865209077296813,536,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:45:18.532,,865209077296813,537,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:48:12.088,2025-10-09 08:48:09.000,865209077296813,538,Posicionamento por tempo em movimento,77,GT06V4,557,14.30,,1,10,,42,264,-22.116091,-51.411196,02D4,0A,7C4A,0F661F0D,0,1,16631.8,23-14:59:07,4,
2025-10-09 08:48:42.496,,865209077296813,539,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:51:11.550,2025-10-09 08:51:09.000,865209077296813,540,Posicionamento por tempo em movimento,77,GT06V4,557,14.30,,1,11,,49,230,-22.124267,-51.423849,02D4,0A,7C4A,0DC51267,0,1,16633.4,23-15:02:07,4,
2025-10-09 08:52:42.616,,865209077296813,541,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:53:11.614,2025-10-09 08:53:10.000,865209077296813,542,Excesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1,12,,82,124,-22.133236,-51.420253,02D4,0A,7C4A,65D433,0,1,16635.4,,,,01110110,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-10-09 08:53:49.593,2025-10-09 08:53:48.000,865209077296813,543,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1,12,,74,124,-22.137664,-51.413538,02D4,0A,7C4A,65D40D,0,1,16636.2,,,,01000110,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-10-09 08:54:10.590,2025-10-09 08:54:09.000,865209077296813,544,Excesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1,12,,87,122,-22.139920,-51.410098,02D4,0A,7C4A,65D40C,0,1,16636.7,,,,01110110,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-10-09 08:54:11.521,2025-10-09 08:54:09.000,865209077296813,545,Posicionamento por tempo em movimento,77,GT06V4,557,14.20,,1,11,,87,122,-22.139920,-51.410098,02D4,0A,7C4A,0F65D40C,0,1,16636.7,23-15:05:07,4,
2025-10-09 08:56:22.670,2025-10-09 08:56:22.000,865209077296813,546,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1,12,,70,144,-22.154889,-51.385218,02D4,0A,7C4A,65D90C,0,1,16639.7,,,,01000110,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-10-09 08:56:42.971,,865209077296813,547,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 08:57:11.575,2025-10-09 08:57:10.000,865209077296813,548,Posicionamento por tempo em movimento,77,GT06V4,557,14.20,,1,11,,74,196,-22.162120,-51.381693,02D4,0A,7C4A,0F65D916,0,1,16640.7,23-15:08:07,4,
2025-10-09 08:57:28.447,2025-10-09 08:57:25.000,865209077296813,549,Excesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1,12,,81,200,-22.164876,-51.382867,02D4,0A,7C4A,65D916,0,1,16641.0,,,,01110110,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-10-09 08:57:46.483,2025-10-09 08:57:45.000,865209077296813,550,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1,12,,70,152,-22.168731,-51.382876,02D4,0A,7C4A,65D416,0,1,16641.4,,,,01000110,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-10-09 08:59:23.782,2025-10-09 08:59:23.000,865209077296813,551,IGF,77,GT06V4,,,Bateria extremamente alta,0,12,,0,132,-22.172784,-51.379093,02D4,0A,7C4A,65D416,0,1,16642.0,,,,01000100,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-10-09 08:59:24.633,,865209077296813,552,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 09:00:22.758,2025-10-09 09:00:22.000,865209077296813,553,Modo econômico,77,GT06V4,557,12.60,,0,12,,0,132,-22.172784,-51.379093,02D4,0A,7C4A,0F65D416,0,1,16642.0,23-15:10:19,4,
2025-10-09 09:00:42.773,,865209077296813,554,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 09:02:23.826,,865209077296813,555,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 09:04:42.931,,865209077296813,556,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 09:08:43.788,,865209077296813,557,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 09:11:11.998,2025-10-09 09:11:11.000,865209077296813,558,IGN,77,GT06V4,,,Bateria extremamente alta,1,12,,0,132,-22.172784,-51.379093,02D4,0A,7C4A,65D40C,0,1,16642.0,,,,01000111,Carregamento on,Normal,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-10-09 09:11:12.941,,865209077296813,559,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 09:11:14.921,,865209077296813,560,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 09:12:43.089,,865209077296813,561,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 09:14:12.099,2025-10-09 09:14:10.000,865209077296813,562,Posicionamento por tempo em movimento,77,GT06V4,557,14.30,,1,10,,58,112,-22.174164,-51.374902,02D4,0A,7C4A,0DC3AA0B,0,1,16642.5,23-15:13:19,4,
2025-10-09 09:16:43.380,,865209077296813,563,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-10-09 09:17:12.181,2025-10-09 09:17:10.000,865209077296813,564,Posicionamento por tempo em movimento,77,GT06V4,557,14.30,,1,12,,62,314,-22.175431,-51.372733,02D4,0A,7C4A,0DC63167,0,1,16644.8,23-15:16:19,4,
