Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Diff_Posicionamento,Diff_ModoEco,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM,Terminal information,Carregamento,Funcionamento,Alarmes internos,Rastramento,Gás/Oléo
2025-08-19 17:41:15,2025-08-01 20:41:24,865209077296813,266,Modo econômico,,,77,GT06V4,555.0,12.9,,0.0,12.0,,0.0,272.0,-22.153127,-49.94508,02D4,0A,C5B6,0DC09833,0.0,1.0,12642.3,17-05:50:06,4.0,,,,,,,
2025-08-19 17:41:15,,865209077296813,267,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,268,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,269,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,270,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,271,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,272,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,273,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,274,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,275,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:15:51,865209077296813,276,IGN,,,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,272.0,-22.153127,-49.94508,02D4,0A,C5B6,C09833,0.0,1.0,12642.3,,,,1000111.0,Carregamento on,Normal,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 17:41:15,,865209077296813,277,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,278,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:18:55,865209077296813,279,Posicionamento por tempo em movimento,00:03:04,,77,GT06V4,555.0,14.2,,1.0,9.0,,0.0,326.0,-22.150367,-49.947538,02D4,0A,C5B6,0DC09833,0.0,1.0,12642.7,17-05:53:06,4.0,,,,,,,
2025-08-19 17:41:15,,865209077296813,280,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:21:55,865209077296813,281,Posicionamento por tempo em movimento,00:03:00,,77,GT06V4,555.0,14.2,,1.0,9.0,,0.0,326.0,-22.150362,-49.947516,02D4,0A,C5B6,0DC09801,0.0,1.0,12642.7,17-05:56:06,4.0,,,,,,,
2025-08-19 17:41:15,,865209077296813,282,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:24:29,865209077296813,283,IGF,,,77,GT06V4,,,Bateria extremamente alta,0.0,12.0,,0.0,282.0,-22.153116,-49.945053,02D4,0A,C5B6,C09833,0.0,1.0,12643.1,,,,1000100.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 17:41:15,,865209077296813,284,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:25:28,865209077296813,285,Modo econômico,,00:00:59,77,GT06V4,555.0,12.8,,0.0,9.0,,0.0,282.0,-22.153116,-49.945053,02D4,0A,C5B6,0DC09833,0.0,1.0,12643.1,17-05:58:38,4.0,,,,,,,
2025-08-19 17:41:15,,865209077296813,286,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,287,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,288,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:31:46,865209077296813,289,IGN,,,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,282.0,-22.153116,-49.945053,02D4,0A,C5B6,C09833,0.0,1.0,12643.1,,,,1000111.0,Carregamento on,Normal,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 17:41:15,,865209077296813,290,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,,865209077296813,291,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:34:46,865209077296813,292,Posicionamento por tempo em movimento,00:03:00,,77,GT06V4,555.0,14.2,,1.0,9.0,,0.0,202.0,-22.150931,-49.947507,02D4,0A,C5B6,0DC09833,0.0,1.0,12643.5,17-06:01:38,4.0,,,,,,,
2025-08-19 17:41:15,,865209077296813,293,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:37:47,865209077296813,294,Posicionamento por tempo em movimento,00:03:01,,77,GT06V4,555.0,14.2,,1.0,10.0,,31.0,224.0,-22.150376,-49.948,02D4,0A,C5B6,0DC40616,0.0,1.0,12643.7,17-06:04:38,4.0,,,,,,,
2025-08-19 17:41:15,,865209077296813,295,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:39:51,865209077296813,296,Exesso de velocidade,,,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,50.0,130.0,-22.155684,-49.951556,02D4,0A,C5B6,C09815,0.0,1.0,12644.5,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 17:41:15,2025-08-01 21:40:05,865209077296813,297,Retorno de velocidade,,,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,29.0,162.0,-22.156731,-49.950316,02D4,0A,C5B6,C09815,0.0,1.0,12644.7,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 17:41:15,2025-08-01 21:40:47,865209077296813,298,Posicionamento por tempo em movimento,00:03:00,,77,GT06V4,555.0,14.2,,1.0,10.0,,7.0,214.0,-22.159918,-49.952871,02D4,0A,C5B6,0DC09815,0.0,1.0,12645.1,17-06:07:37,4.0,,,,,,,
2025-08-19 17:41:15,2025-08-01 21:41:41,865209077296813,299,Exesso de velocidade,,,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,46.0,218.0,-22.16318,-49.955609,02D4,0A,C5B6,BBFE15,0.0,1.0,12645.6,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 17:41:15,2025-08-01 21:41:56,865209077296813,300,Retorno de velocidade,,,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,20.0,218.0,-22.164462,-49.956698,02D4,0A,C5B6,BBFE15,0.0,1.0,12645.8,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo
2025-08-19 17:41:15,,865209077296813,301,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 17:41:15,2025-08-01 21:43:08,865209077296813,302,Exesso de velocidade,,,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,46.0,218.0,-22.16954,-49.960996,02D4,0A,C5B6,BBFE15,0.0,1.0,12646.5,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo
