Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Diff_Posicionamento,Diff_ModoEco,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM,Terminal information,Carregamento,Funcionamento,Alarmes internos,Rastramento,Gás/Oléo
2025-08-19 14:46:53,2025-07-01 20:59:14,865209077288026,321,Modo econômico,,,77,GT06V4,555.0,12.6,,0.0,6.0,,0.0,0.0,-22.91154,-47.059244,02D4,0A,C3C7,0DBD6A16,0.0,1.0,10210.7,09-21:26:23,4.0,,,,,,,
2025-08-19 14:46:53,,865209077288026,322,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,323,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,324,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,325,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,326,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,327,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,328,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,329,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,330,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,331,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,332,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,333,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,334,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,335,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,336,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,2025-07-01 21:59:14,865209077288026,337,Modo econômico,,01:00:00,77,GT06V4,555.0,12.6,,0.0,6.0,,0.0,0.0,-22.91154,-47.059244,02D4,0A,C3C7,0DBD6A16,0.0,1.0,10210.7,09-21:26:23,4.0,,,,,,,
2025-08-19 14:46:53,,865209077288026,338,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,339,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,340,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,341,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,342,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,343,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,344,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,345,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,346,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,347,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,348,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,349,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,350,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-08-19 14:46:53,,865209077288026,351,Heartbeat,,,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,
